"4,000","30,000","4,000","10,000","6,000","0,000","6,000","10,000","2,000","20,000","-2,000","10,000","-4,000","0,000","8,000","10,000","4,000","20,000","2,000","20,000"
"-2,000","10,000","4,000","20,000","-2,000","10,000","4,000","10,000","-2,000","10,000","0,000","10,000","-4,000","0,000","2,000","10,000","0,000","10,000","6,000","10,000"
"6,000","10,000","-2,000","10,000","-2,000","0,000","-2,000","0,000","4,000","10,000","6,000","10,000","0,000","10,000","8,000","0,000","-2,000","10,000","6,000","10,000"
"-2,000","0,000","2,000","10,000","2,000","10,000","0,000","10,000","-2,000","0,000","0,000","10,000","6,000","10,000","10,000","20,000","0,000","0,000","8,000","0,000"
"8,000","10,000","6,000","20,000","6,000","20,000","6,000","0,000","10,000","20,000","2,000","10,000","10,000","20,000","4,000","0,000","8,000","30,000","0,000","0,000"
"6,000","20,000","6,000","10,000","8,000","20,000","4,000","10,000","10,000","10,000","4,000","10,000","2,000","0,000","6,000","10,000","10,000","20,000","4,000","20,000"
"10,000","10,000","10,000","0,000","10,000","10,000","4,000","0,000","2,000","0,000","4,000","10,000","8,000","-10,000","8,000","10,000","12,000","10,000","8,000","20,000"
"8,000","-10,000","4,000","0,000","4,000","0,000","4,000","0,000","4,000","10,000","12,000","20,000","10,000","30,000","12,000","10,000","4,000","0,000","4,000","0,000"
"12,000","30,000","12,000","0,000","6,000","20,000","12,000","10,000","10,000","30,000","12,000","10,000","6,000","0,000","12,000","10,000","12,000","20,000","6,000","0,000"
"6,000","0,000","10,000","-10,000","4,000","0,000","12,000","10,000","10,000","10,000","6,000","0,000","10,000","0,000","6,000","0,000","14,000","10,000","6,000","0,000"
"10,000","30,000","10,000","10,000","12,000","20,000","4,000","-120,000","8,000","-710,000","12,000","0,000","4,000","-30,000","10,000","-340,000","10,000","-210,000","6,000","0,000"
"10,000","-380,000","8,000","20,000","10,000","0,000","4,000","0,000","2,000","0,000","6,000","10,000","10,000","30,000","14,000","0,000","6,000","10,000","8,000","10,000"
"4,000","10,000","10,000","0,000","4,000","0,000","6,000","10,000","10,000","20,000","10,000","0,000","6,000","0,000","10,000","0,000","10,000","30,000","12,000","10,000"
"10,000","10,000","6,000","10,000","12,000","10,000","12,000","20,000","6,000","0,000","8,000","10,000","6,000","0,000","10,000","0,000","8,000","10,000","14,000","10,000"
"12,000","10,000","8,000","10,000","8,000","10,000","12,000","10,000","12,000","10,000","14,000","10,000","12,000","30,000","16,000","10,000","10,000","20,000","12,000","-10,000"
"6,000","0,000","8,000","10,000","6,000","0,000","8,000","0,000","12,000","10,000","8,000","10,000","6,000","10,000","16,000","30,000","12,000","10,000","10,000","20,000"
"8,000","10,000","18,000","10,000","14,000","0,000","18,000","10,000","14,000","0,000","14,000","10,000","16,000","10,000","10,000","0,000","8,000","0,000","10,000","0,000"
"12,000","10,000","6,000","-40,000","8,000","10,000","6,000","0,000","2,000","-80,000","12,000","20,000","8,000","0,000","8,000","-90,000","14,000","30,000","2,000","-20,000"
"0,000","0,000","4,000","10,000","6,000","20,000","6,000","0,000","-2,000","0,000","0,000","-10,000","4,000","20,000","4,000","10,000","6,000","10,000","4,000","20,000"
"0,000","0,000","0,000","20,000","6,000","10,000","-6,000","-130,000","0,000","10,000","6,000","0,000","-4,000","10,000","10,000","-10,000","6,000","10,000","4,000","10,000"
"-4,000","-60,000","-16,000","0,000","-8,000","-20,000","-6,000","10,000","-16,000","0,000","-12,000","-20,000","-8,000","10,000","-6,000","10,000","-4,000","-50,000","-8,000","10,000"
"-14,000","0,000","-4,000","10,000","-8,000","20,000","-2,000","10,000","-4,000","30,000","-4,000","10,000","-2,000","0,000","-4,000","10,000","-12,000","0,000","-2,000","10,000"
"4,000","20,000","58,000","-20,000","20,000","30,000","126,000","0,000","50,000","-50,000","16,000","20,000","110,000","0,000","48,000","-70,000","10,000","10,000","78,000","-10,000"
"130,000","0,000","228,000","0,000","140,000","10,000","196,000","10,000","226,000","20,000","138,000","10,000","214,000","0,000","224,000","-10,000","148,000","30,000","238,000","30,000"
"160,000","20,000","22,000","20,000","100,000","10,000","34,000","-20,000","26,000","0,000","110,000","30,000","20,000","-60,000","32,000","0,000","144,000","20,000","16,000","10,000"
"52,000","-10,000","280,000","0,000","112,000","0,000","334,000","10,000","248,000","10,000","104,000","0,000","374,000","20,000","234,000","0,000","70,000","10,000","342,000","10,000"
"358,000","10,000","322,000","20,000","438,000","0,000","104,000","-110,000","352,000","10,000","436,000","10,000","144,000","20,000","372,000","10,000","404,000","20,000","248,000","10,000"
"58,000","-80,000","-36,000","10,000","2,000","-10,000","-56,000","0,000","-38,000","10,000","12,000","-30,000","-56,000","0,000","-28,000","0,000","36,000","-70,000","-48,000","10,000"
"-54,000","10,000","-70,000","0,000","-64,000","0,000","-64,000","10,000","-64,000","20,000","-58,000","20,000","-70,000","10,000","-60,000","10,000","-60,000","0,000","-68,000","10,000"
"-66,000","10,000","-64,000","10,000","-72,000","-100,000","-66,000","10,000","-72,000","-10,000","-68,000","-120,000","-70,000","-10,000","-66,000","-20,000","-68,000","20,000","-66,000","20,000"
"-72,000","10,000","-72,000","20,000","-78,000","0,000","-76,000","0,000","-80,000","0,000","-68,000","0,000","-74,000","30,000","-72,000","20,000","-68,000","20,000","-72,000","0,000"
"-72,000","20,000","-8,000","-30,000","-66,000","-10,000","108,000","20,000","-14,000","-60,000","-66,000","0,000","78,000","10,000","-24,000","-60,000","-70,000","0,000","20,000","-20,000"
"130,000","10,000","120,000","30,000","150,000","10,000","38,000","10,000","106,000","20,000","162,000","20,000","66,000","10,000","108,000","10,000","150,000","10,000","118,000","20,000"
"8,000","10,000","-90,000","-50,000","-46,000","0,000","-106,000","10,000","-88,000","-90,000","-40,000","20,000","-106,000","-10,000","-76,000","-110,000","-12,000","10,000","-90,000","-30,000"
"-108,000","10,000","-112,000","20,000","-106,000","0,000","-108,000","30,000","-112,000","10,000","-104,000","30,000","-110,000","10,000","-108,000","10,000","-106,000","20,000","-110,000","30,000"
"-108,000","30,000","-116,000","-100,000","-114,000","0,000","-116,000","0,000","-114,000","-40,000","-116,000","10,000","-122,000","-10,000","-114,000","20,000","-112,000","20,000","-120,000","-90,000"
"-118,000","20,000","-106,000","10,000","-120,000","0,000","-64,000","0,000","-110,000","10,000","-116,000","20,000","-76,000","20,000","-110,000","0,000","-120,000","10,000","-100,000","10,000"
"-62,000","0,000","-72,000","-90,000","-46,000","10,000","-92,000","0,000","-68,000","10,000","-46,000","20,000","-80,000","0,000","-62,000","10,000","-48,000","10,000","-70,000","-70,000"
